,StartDate,EndDate,Status,Progress,duration,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,IC,OPC,Parent,rsv_intent_hyp_pre,rsv_intent_hyp_rej,rsv_intent_hyp_post,no_child,X1_age_ch_i,X1_sex_ch_i,X1_relationship_ch_i,X1_relationship_ch_i_6_TEXT,X1_permission_ch_i,X1_rsv_ch_i,X2_age_ch_i,X2_sex_ch_i,X2_relationship_ch_i,X2_relationship_ch_i_6_TEXT,X2_permission_ch_i,X2_rsv_ch_i,X3_age_ch_i,X3_sex_ch_i,X3_relationship_ch_i,X3_relationship_ch_i_6_TEXT,X3_permission_ch_i,X3_rsv_ch_i,besd1,besd2,besd3,besd4,besd5,besd6,besd7,besd8,besd9,besd10,besd11,besd12,besd13,besd14,besd15,besd16,besd16_13_TEXT,besd17,besd18,besd18_9_TEXT,AGE,SEX,REG,EDU,SCH,EMP,REL,ETH,LAN,HHLAN,MIG,BUK,YUK,ENP,DIS1,DIS2,HEA,state,Age,RecipientFirstName,no_child.1,RCT
8327,03/09/2024 19:48,03/09/2024 19:57,IP Address,100,552,True,03/09/2024 19:57,R_8IZfNpfvhOlA7BP,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Dt10,Yes,"Unsure, but leaning towards yes","Fear of side effects or adverse reactions,Insufficient information or understanding about treatment","Unsure, but leaning towards yes",2,8,Male,Father,,Yes,,4.0,Male,Father,,Yes,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,Yes,Yes,Yes,Yes,Yes,No,Moderately easy,Very easy,The clinic opening times are inconvenient,,Very satisfied,Waiting times are long,,38.0,Male,South West England,"1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Good,9228b3f481aa27e94a1f76209b7b11e50713993eQ000B0FX0000028a,35-44,,2,RCT5
8328,03/09/2024 19:52,03/09/2024 19:57,IP Address,100,336,True,03/09/2024 19:57,R_8wkySWuKH4oF5oR,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Co15,Yes,"Yes, definitely",Insufficient information or understanding about treatment,"Unsure, but leaning towards yes",1,6,Male,Mother,,No,,,,,,,,,,,,,,Very important,Very safe,Moderately,Yes,Yes,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,Staff do not spend enough time with people,,34.0,Female,East of England,"1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills",No,"Unemployed, other",No religion,White: Other White,English,No people in my household have English or Welsh as their main language,No,Yes,,Very well,No,,Good,0d69306d31cac1adb22ebbe64037082ad931d673Q000B12Z000002b7,25-34,,1,RCT4
8329,03/09/2024 19:53,03/09/2024 19:58,IP Address,100,285,True,03/09/2024 19:58,R_8QM7bRHcSi37JgO,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,SW7,Yes,"Yes, definitely",Lack of trust in the healthcare system,"Yes, definitely",2,1,Male,Father,,No,"Yes, definitely",2.0,Male,Father,,Yes,,,,,,,,Not at all important,Very safe,Very much,No,No,Yes,No,No,No,No,No,No,Yes,Not at all easy,Not at all easy,My family and household responsibilities make it difficult for me to find time,,Not at all satisfied,Nothing. I am satisfied.,,19.0,Male,West Midlands,"1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills",Yes,Unemployed and looking after the home or family,Christian,White: Roma,Other,No people in my household have English or Welsh as their main language,Yes,No,Arrived after 2010,Very well,No,,Very good,9adc52137710d4351969c44aebc8157f31b2f3bdQ000B15F0000028f,18-24,,2,RCT6
8330,03/09/2024 19:47,03/09/2024 19:58,IP Address,100,643,True,03/09/2024 19:58,R_2jSNj8sFDvY9cO3,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Le18,Yes,"Unsure, but leaning towards yes","Concerns about safety,Fear of side effects or adverse reactions,Lack of trust in the healthcare system,Lack of trust in pharmaceutical companies,Insufficient information or understanding about treatment","Unsure, but leaning towards yes",2,6,Female,Mother,,No,,11.0,Male,Mother,,No,,,,,,,,Moderately important,Moderately safe,Moderately,Yes,Yes,Not applicable to me,Not applicable to me,No,No,No,No,Yes,No,A little easy,A little easy,"The clinic opening times are inconvenient,The waiting time in the clinic is too long,I cannot leave my job for long enough",,Moderately satisfied,"Vaccines are not always available,Waiting times are long,Staff are not respectful,Staff do not spend enough time with people",,39.0,Female,East Midlands,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Sikh,"Asian, Asian British or Asian Welsh: Bangladeshi",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,Yes,Not at all,Very bad,d195bc249d63b00cca3a29b4ac1c19242f67cf4dQ000B0CC0000028b,35-44,,2,RCT6
8331,03/09/2024 19:42,03/09/2024 19:58,IP Address,100,951,True,03/09/2024 19:58,R_2SIesYXfuqeWMV3,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Np23,Yes,"Unsure, but leaning towards no","Concerns about safety,Fear of side effects or adverse reactions,Lack of trust in the healthcare system,Lack of trust in pharmaceutical companies,Insufficient information or understanding about treatment","Unsure, but leaning towards no",2,15,Female,Father,,No,,15.0,Female,Father,,No,,,,,,,,Moderately important,A little safe,A little,Yes,Yes,Not applicable to me,Not applicable to me,No,No,No,Yes,Yes,No,Moderately easy,Moderately easy,"Nothing, it's not hard",,A little satisfied,"Waiting times are long,Staff are poorly trained",,43.0,Male,Wales,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,d68a3e6118ffdfdc553b74b3923835a4a99839eeQ000AZHB00000292,35-44,,2,RCT6
8332,03/09/2024 19:50,03/09/2024 19:58,IP Address,100,495,True,03/09/2024 19:58,R_8QDtAYWIvpy5ccZ,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,WD5,Yes,"Yes, definitely","Fear of side effects or adverse reactions,Financial or cost-related reasons","Yes, definitely",2,6,Female,Mother,,No,,14.0,Female,Mother,,No,,,,,,,,Moderately important,Moderately safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,No,Yes,No,Yes,Yes,No,Very easy,Moderately easy,"Nothing, it's not hard",,Moderately satisfied,Vaccines are not always available,,35.0,Female,London,"2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",No,In full-time or part-time employment (including self-employed),No religion,Mixed or Multiple ethnic groups: White and Black Caribbean,English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,3509fc81eb051d0e874e9e94c3f19cc1f7fb3a6bQ000B0Q90000028c,35-44,,2,RCT0
8333,03/09/2024 19:50,03/09/2024 19:59,IP Address,100,582,True,03/09/2024 19:59,R_81ygfOWya2vxw7U,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,BL1,Yes,"Yes, definitely",Concerns about importance of treatment,"Yes, definitely",3 or more,7,Female,Father,,No,,10.0,Female,Father,,No,,14.0,Male,Father,,No,,Very important,Very safe,Very much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,38.0,Male,North West England,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Muslim,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,589daf6f8bd40ddab904469633198aa424b67adaQ000B0NW0000028b,35-44,,3 or more,RCT6
8334,03/09/2024 19:53,03/09/2024 20:00,IP Address,100,372,True,03/09/2024 20:00,R_2hMcbNdwpMXgPPl,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Ll65,Yes,"Unsure, but leaning towards yes","Concerns about safety,Given too soon after birth,Fear of side effects or adverse reactions,Lack of trust in the healthcare system,Insufficient information or understanding about treatment","Unsure, but leaning towards yes",1,17,Female,Mother,,No,,,,,,,,,,,,,,Moderately important,A little safe,Moderately,Yes,Yes,Not applicable to me,Not applicable to me,Yes,No,No,Yes,Yes,No,Very easy,A little easy,"Nothing, it's not hard",,Moderately satisfied,Nothing. I am satisfied.,,44.0,Female,Wales,"2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,5d5112f0b008405917915c01cf6f82339cebad67Q000B18U0000028e,35-44,,1,RCT5
8335,03/09/2024 19:54,03/09/2024 20:00,IP Address,100,340,True,03/09/2024 20:00,R_2nN6D3Y4zvTYCzf,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Nr21,Yes,"Yes, definitely","Concerns about safety,Insufficient information or understanding about treatment","Yes, definitely",1,0,Female,Mother,,No,"Yes, definitely",,,,,,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Yes,No,Very easy,A little easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,27.0,Female,East of England,"2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Good,e09f3dac9e08ebfafcea39af97bb30acdda2cec1Q000B1B40000028d,25-34,,1,RCT6
8336,03/09/2024 19:54,03/09/2024 20:00,IP Address,100,351,True,03/09/2024 20:00,R_2Hq5yeJ0Op3Awcl,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Dy8,Yes,"Unsure, but leaning towards yes","Concerns about safety,Fear of side effects or adverse reactions,Insufficient information or understanding about treatment","Unsure, but leaning towards yes",2,3,Male,Mother,,Yes,,9.0,Male,Mother,,Yes,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Yes,No,Very easy,Moderately easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,33.0,Female,West Midlands,"2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Good,0d252566fa584f82fe158b5d66feaa248840c11dQ000B1C90000028c,25-34,,2,RCT1
8337,03/09/2024 19:56,03/09/2024 20:01,IP Address,100,284,True,03/09/2024 20:01,R_8ByuuvzUEtFbqJw,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,LD3,Yes,"Unsure, but leaning towards yes",Fear of side effects or adverse reactions,"Unsure, but leaning towards yes",1,13,Male,Mother,,No,,,,,,,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Not applicable to me,Yes,Yes,Yes,No,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,35.0,Female,Wales,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Good,c9e39a30248461a21a178dfc5512056036768b5dQ000B1I40000028c,35-44,,1,RCT2
8338,03/09/2024 19:58,03/09/2024 20:01,IP Address,100,205,True,03/09/2024 20:01,R_2NOkAt7akVV9x7P,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,WN5,Yes,"Yes, definitely",Concerns about safety,"Unsure, but leaning towards yes",1,6,Female,Mother,,No,,,,,,,,,,,,,,Very important,Very safe,Moderately,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,A little easy,Not at all easy,I cannot afford to pay for transport or clinic services,,Very satisfied,"Waiting times are long,Staff are not respectful",,19.0,Female,North West England,"5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",No,In full-time or part-time employment (including self-employed),No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,1f0f671d075e7327410aae3efa48e2ce1be01de6Q000B1TV0000028d,18-24,,1,RCT5
8339,03/09/2024 19:24,03/09/2024 20:01,IP Address,100,2245,True,03/09/2024 20:01,R_2J2x4rwbCCG5LhW,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,SA1,Yes,"Unsure, but leaning towards yes",Fear of side effects or adverse reactions,"Unsure, but leaning towards yes",3 or more,0,Female,Mother,,No,"Unsure, but leaning towards yes",8.0,Female,Mother,,No,,12.0,Male,Mother,,No,,Very important,Very safe,Very much,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,43.0,Female,Wales,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",Welsh,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Good,32a2ce8b3d49264049b0d40ef71ce3d2d3a18ffdQ000AWJP0000028d,35-44,,3 or more,RCT4
8340,03/09/2024 19:53,03/09/2024 20:01,IP Address,100,475,True,03/09/2024 20:01,R_2HuzdEQM785zSTK,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,DH8,Yes,"Yes, definitely",Insufficient information or understanding about treatment,"Yes, definitely",1,14,Male,Father,,Yes,,,,,,,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Moderately easy,Moderately easy,"Nothing, it's not hard",,Moderately satisfied,Nothing. I am satisfied.,,46.0,Male,North East England,"2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Good,5df717edf55e8e896f5b19e6c053dc36e33caa73Q000B17P0000028c,45-54,,1,RCT5
8341,03/09/2024 19:52,03/09/2024 20:01,IP Address,100,580,True,03/09/2024 20:01,R_2YMutnpAaiJvnpx,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,E1,Yes,"Yes, definitely",Fear of side effects or adverse reactions,"Unsure, but leaning towards yes",2,6,Male,Father,,No,,4.0,Female,Father,,No,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,40.0,Male,London,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Muslim,"Asian, Asian British or Asian Welsh: Pakistani",English,No people in my household have English or Welsh as their main language,No,Yes,,Very well,No,,Very good,3a180e3b2a2527d1ff4ad7d6152eb6a7da50800dQ000B11U0000028e,35-44,,2,RCT1
8342,03/09/2024 19:54,03/09/2024 20:01,IP Address,100,464,True,03/09/2024 20:01,R_8TphtgAnoJYvd5t,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Sp4,Yes,"Unsure, but leaning towards yes",Given too soon after birth,"Yes, definitely",2,7,Male,Father,,No,,11.0,Female,Father,,No,,,,,,,,Moderately important,Moderately safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,No,Yes,No,Yes,Yes,No,Moderately easy,Moderately easy,My family and household responsibilities make it difficult for me to find time,,Very satisfied,Nothing. I am satisfied.,,37.0,Male,South West England,"5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",No,In full-time or part-time employment (including self-employed),Do not wish to answer,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,34e63a3a67232f5aab9ce513ea87e62d90e164ceQ000B19Z0000028e,35-44,,2,RCT3
8343,03/09/2024 19:55,03/09/2024 20:02,IP Address,100,384,True,03/09/2024 20:02,R_8EMwvcezFKfX52A,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Cv35,Yes,"Unsure, but leaning towards no","Concerns about safety,Given too soon after birth,Fear of side effects or adverse reactions,Lack of trust in the healthcare system,Lack of trust in pharmaceutical companies,Insufficient information or understanding about treatment","Unsure, but leaning towards no",1,1,Male,Mother,,No,"No, definitely not",,,,,,,,,,,,,Not at all important,Not at all safe,A little,Yes,Yes,Not applicable to me,Yes,Yes,Yes,Yes,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Moderately satisfied,Nothing. I am satisfied.,,32.0,Female,West Midlands,"2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",No,Unemployed and looking after the home or family,No religion,White: Other White,English,"Yes, at least one person in my household has English or Welsh as their main language",No,No,Arrived 2001 to 2010,Very well,No,,Very good,564e764ad0299dfd2c64cff276e2ca03240b6f00Q000B1EJ0000028c,25-34,,1,RCT0
8344,03/09/2024 19:58,03/09/2024 20:02,IP Address,100,257,True,03/09/2024 20:02,R_876We6EHo0ubH47,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,DY2,Yes,"Unsure, but leaning towards yes","Concerns about safety,Concerns over the effectiveness of treatment,Fear of side effects or adverse reactions,Lack of trust in the healthcare system,Lack of trust in pharmaceutical companies,It is unnecessary,Infants are at low risk of RSV,Insufficient information or understanding about treatment","Unsure, but leaning towards no",1,2,Male,Father,,Yes,,,,,,,,,,,,,,Moderately important,Moderately safe,Moderately,Yes,Yes,Not applicable to me,Not applicable to me,Yes,Yes,Yes,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Moderately satisfied,Nothing. I am satisfied.,,30.0,Male,West Midlands,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,f08b1cc8116f3ee55332454d87dd108d1ec1a53dQ000B1XD000002b7,25-34,,1,RCT4
8345,03/09/2024 19:57,03/09/2024 20:02,IP Address,100,353,True,03/09/2024 20:02,R_2EFI99HqPgpgYAp,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Sy13,Yes,"Unsure, but leaning towards yes",Do not know where to get treatment,"Unsure, but leaning towards yes",2,5,Male,Mother,,No,,13.0,Male,Mother,,No,,,,,,,,Very important,Moderately safe,Moderately,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Moderately easy,Moderately easy,"Nothing, it's not hard",,Moderately satisfied,Vaccines are not always available,,38.0,Female,North West England,"5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,No people in my household have English or Welsh as their main language,No,Yes,,Very well,No,,Good,d6bd4a0806cdc5160bb081b522d85339055cdd6dQ000B1LM0000028e,35-44,,2,RCT0
8346,03/09/2024 19:59,03/09/2024 20:03,IP Address,100,218,True,03/09/2024 20:03,R_2equlMV63rK6wj5,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,DL16,Yes,"Unsure, but leaning towards yes","Do not know where to get treatment,Concerns about safety,Lack of trust in pharmaceutical companies","Yes, definitely",1,10,Female,Father,,Yes,,,,,,,,,,,,,,Moderately important,Very safe,Very much,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Moderately easy,Very easy,My family and household responsibilities make it difficult for me to find time,,Very satisfied,Nothing. I am satisfied.,,35.0,Male,North East England,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,Yes,"Yes, a little",Fair,f09b95fcbd85c4b0209a62cdbd4e7b12d74aafd6Q000B20Y0000028c,35-44,,1,RCT3
8347,03/09/2024 19:57,03/09/2024 20:03,IP Address,100,374,True,03/09/2024 20:03,R_8MALi6XkXMKuJe4,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,KA12,Yes,"Yes, definitely",Insufficient information or understanding about treatment,"Yes, definitely",3 or more,1,Male,Mother,,No,"Yes, definitely",10.0,Female,Mother,,No,,16.0,Female,Mother,,No,,Very important,Moderately safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Yes,No,Moderately easy,Very easy,"The clinic opening times are inconvenient,The waiting time in the clinic is too long",,Moderately satisfied,Waiting times are long,,36.0,Female,Scotland,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,Yes,"Yes, a lot",Bad,4d72324924a1ffc3df1ce35cc4a062aadbdfeb09Q000B1MR0000029b,35-44,,3 or more,RCT3
8348,03/09/2024 19:59,03/09/2024 20:03,IP Address,100,229,True,03/09/2024 20:03,R_2Xn5KkditzFGeGU,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,PR25,Yes,"Yes, definitely",Fear of side effects or adverse reactions,"Yes, definitely",2,11,Female,Mother,,No,,11.0,Female,Mother,,No,,,,,,,,Very important,Moderately safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,No,Yes,No,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,Waiting times are long,,42.0,Female,North West England,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,47d7aba81b77eb1d44e453d2072538528b815ebbQ000B2380000028e,35-44,,2,RCT1
8349,03/09/2024 19:56,03/09/2024 20:04,IP Address,100,480,True,03/09/2024 20:04,R_8TpIJZbMFwzllzK,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,OX16,Yes,"Unsure, but leaning towards yes",Insufficient information or understanding about treatment,"Unsure, but leaning towards yes",2,6,Female,Father,,No,,14.0,Female,Father,,No,,,,,,,,Very important,Moderately safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Yes,No,Very easy,Moderately easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,45.0,Male,South East England,"5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,47318645c4eb61fc124406fd2778a6202ace47c0Q000B1FO000002b9,45-54,,2,RCT4
